Date,Symbol,Open,High,Low,Close,Volume
2020-02-12 00:00:00,PG,431.32,431.32,410.21,411.37,13311407
2020-02-13 00:00:00,PG,411.98,416.28,401.69,407.74,12176668
2020-02-14 00:00:00,PG,407.76,430.05,407.76,430.01,8243257
2020-02-17 00:00:00,PG,427.97,440.15,427.97,438.5,2960154
2020-02-18 00:00:00,PG,438.01,449.01,438.01,448.66,1696028
2020-02-19 00:00:00,PG,453.13,453.14,421.24,439.3,411460
2020-02-20 00:00:00,PG,436.58,437.09,406.73,420.95,4132548
2020-02-21 00:00:00,PG,418.38,426.92,414.48,423.94,18368794
2020-02-24 00:00:00,PG,424.97,439.02,424.97,438.9,7227720
2020-02-25 00:00:00,PG,437.45,462.52,437.45,462.26,3943608
2020-02-26 00:00:00,PG,464.63,464.63,435.68,437.18,3012530
2020-02-27 00:00:00,PG,432.57,445.02,431.8,438.14,2453353
2020-02-28 00:00:00,PG,439.8,439.8,432.52,434.51,491435
2020-03-02 00:00:00,PG,430.89,430.89,412.74,413.74,5818606
2020-03-03 00:00:00,PG,416.53,426.55,416.53,422.69,12374510
2020-03-04 00:00:00,PG,421.27,439.06,421.27,435.62,2356427
2020-03-05 00:00:00,PG,435.43,435.43,431.09,431.82,1464871
2020-03-06 00:00:00,PG,428.74,428.74,427.17,427.68,1473964
2020-03-09 00:00:00,PG,422.26,428.36,422.26,427.52,12570600
2020-03-10 00:00:00,PG,425.7,430.54,423.06,426.59,6121597
2020-03-11 00:00:00,PG,426.01,446.61,426.01,439.59,3453844
2020-03-12 00:00:00,PG,435.35,440.48,435.35,440.36,3835779
2020-03-13 00:00:00,PG,447.53,447.53,436.64,440.13,1794888
2020-03-16 00:00:00,PG,440.47,440.47,428.7,430.5,13352773
2020-03-17 00:00:00,PG,427.12,433.12,427.12,431.55,3524074
2020-03-18 00:00:00,PG,433.02,438.63,429.12,432.94,5432340
2020-03-19 00:00:00,PG,432.33,432.33,404.7,409.56,16401695
2020-03-20 00:00:00,PG,411.05,425.21,411.05,424.29,7355435
2020-03-23 00:00:00,PG,423.9,434.1,423.9,432.67,2378102
2020-03-24 00:00:00,PG,435.27,453.07,435.27,441.19,1691366
2020-03-25 00:00:00,PG,440.81,440.81,432.19,432.77,4474247
2020-03-26 00:00:00,PG,434.36,446.68,430.52,437.78,905894
2020-03-27 00:00:00,PG,436.79,436.79,427.02,434.35,22076873
2020-03-30 00:00:00,PG,438.47,445.45,438.47,444.14,3786193
2020-03-31 00:00:00,PG,443.92,443.92,436.54,437.03,2834161
2020-04-01 00:00:00,PG,439.92,449.26,439.92,448.97,5362839
2020-04-02 00:00:00,PG,449.52,449.52,429.1,434.47,2379089
2020-04-03 00:00:00,PG,433.02,436.82,431.75,436.77,2358772
2020-04-06 00:00:00,PG,437.37,437.37,417.62,428.14,3747695
2020-04-07 00:00:00,PG,429.22,429.22,405.27,413.14,33218225
2020-04-08 00:00:00,PG,414.46,414.46,396.06,403.58,4646292
2020-04-09 00:00:00,PG,402.3,414.58,402.3,414.47,8884218
2020-04-10 00:00:00,PG,417.17,426.32,417.17,424.71,5288651
2020-04-13 00:00:00,PG,425.19,444.52,425.19,443.49,884142
2020-04-14 00:00:00,PG,441.64,441.64,434.99,439.04,7423132
2020-04-15 00:00:00,PG,437.42,437.42,419.62,419.64,4526967
2020-04-16 00:00:00,PG,420.16,439.62,420.16,438.56,1061817
2020-04-17 00:00:00,PG,437.93,459.53,437.93,459.04,2799721
2020-04-20 00:00:00,PG,462.49,462.49,440.84,442.29,3457346
2020-04-21 00:00:00,PG,449.66,449.66,431.34,433.49,16447354
2020-04-22 00:00:00,PG,430.77,430.77,414.1,417.06,11699448
2020-04-23 00:00:00,PG,415.19,420.12,415.19,420.03,75449305
2020-04-24 00:00:00,PG,423.11,423.11,410.14,415.29,3451349
2020-04-27 00:00:00,PG,415.53,423.56,415.53,423.46,6446554
2020-04-28 00:00:00,PG,420.91,442.12,420.91,441.32,4920121
2020-04-29 00:00:00,PG,444.54,444.54,425.67,431.92,12616289
2020-04-30 00:00:00,PG,431.25,441.89,431.25,434.08,1323423
2020-05-01 00:00:00,PG,435.76,445.69,426.95,438.79,2249976
2020-05-04 00:00:00,PG,441.47,441.47,429.07,429.59,7021978
2020-05-05 00:00:00,PG,429.82,434.35,429.33,429.34,3359673
2020-05-06 00:00:00,PG,427.48,427.48,408.95,415.89,5285345
2020-05-07 00:00:00,PG,415.2,434.76,415.2,431.44,9553558
2020-05-08 00:00:00,PG,431.81,456.3,431.81,449.03,3585484
2020-05-11 00:00:00,PG,449.24,449.24,432.97,436.64,40311701
2020-05-12 00:00:00,PG,431.44,437.05,431.44,436.38,4817847
2020-05-13 00:00:00,PG,436.38,436.38,429.99,434.22,1721605
2020-05-14 00:00:00,PG,436.87,436.87,433.92,434.43,3957920
2020-05-15 00:00:00,PG,440.25,440.25,416.28,416.98,4889321
2020-05-18 00:00:00,PG,416.81,426.96,405.32,421.47,14075614
2020-05-19 00:00:00,PG,418.95,418.95,411.07,415.33,3396293
2020-05-20 00:00:00,PG,413.94,440.43,413.94,428.51,1628351
2020-05-21 00:00:00,PG,425.22,461.94,425.22,449.14,3795323
2020-05-22 00:00:00,PG,445.81,445.81,428.7,433.07,10647302
2020-05-25 00:00:00,PG,433.58,447.41,433.58,441.82,3511488
2020-05-26 00:00:00,PG,443.07,443.07,427.82,429.38,1866438
2020-05-27 00:00:00,PG,431.32,431.85,429.6,430.94,2177832
2020-05-28 00:00:00,PG,426.96,426.96,414.34,421.5,1776758
2020-05-29 00:00:00,PG,420.79,423.06,419.92,421.08,2089475
2020-06-01 00:00:00,PG,422.71,427.98,422.71,427.91,5343339
2020-06-02 00:00:00,PG,424.01,454.68,415.19,435.68,15228076
2020-06-03 00:00:00,PG,437.49,437.49,421.9,423.75,2297480
2020-06-04 00:00:00,PG,428.12,430.03,426.76,428.1,477732
2020-06-05 00:00:00,PG,429.21,449.59,429.21,442.52,1501753
2020-06-08 00:00:00,PG,441.18,442.65,440.7,442.25,555434
2020-06-09 00:00:00,PG,450.08,450.08,437.38,437.45,2098767
2020-06-10 00:00:00,PG,431.31,441.05,431.31,439.85,6965044
2020-06-11 00:00:00,PG,440.74,442.94,435.06,441.52,861551
2020-06-12 00:00:00,PG,440.49,465.43,440.49,465.33,8839192
2020-06-15 00:00:00,PG,467.79,467.79,465.79,466.56,4775650
2020-06-16 00:00:00,PG,468.04,468.04,451.31,452.01,577257
2020-06-17 00:00:00,PG,454.54,460.44,452.43,456.26,2023772
2020-06-18 00:00:00,PG,454.34,459.11,452.35,456.11,1434444
2020-06-19 00:00:00,PG,450.76,450.76,436.38,438.01,1590825
2020-06-22 00:00:00,PG,436.14,437.26,424.03,428.49,14800018
2020-06-23 00:00:00,PG,426.65,444.18,423.13,432.66,2003435
2020-06-24 00:00:00,PG,431.94,449.24,431.94,447.87,8828839
2020-06-25 00:00:00,PG,449.14,449.14,439.1,441.44,1016820
2020-06-26 00:00:00,PG,440.64,440.64,433.34,434.58,6856333
2020-06-29 00:00:00,PG,432.61,439.9,425.23,432.12,9770704
2020-06-30 00:00:00,PG,432.4,454.58,432.4,451.86,2416893
2020-07-01 00:00:00,PG,448.67,448.67,439.73,440.69,4242949
2020-07-02 00:00:00,PG,440.61,440.61,434.09,437.0,504559
2020-07-03 00:00:00,PG,436.43,464.55,436.43,457.38,6281688
2020-07-06 00:00:00,PG,458.04,461.82,448.4,455.91,5155843
2020-07-07 00:00:00,PG,456.88,458.38,445.7,453.92,2490904
2020-07-08 00:00:00,PG,454.6,454.6,444.64,445.55,4592967
2020-07-09 00:00:00,PG,449.65,454.37,446.17,446.93,5239567
2020-07-10 00:00:00,PG,444.43,461.5,444.43,458.37,4012162
2020-07-13 00:00:00,PG,459.08,459.08,439.86,447.71,3540562
2020-07-14 00:00:00,PG,447.69,463.16,447.69,458.26,4320986
2020-07-15 00:00:00,PG,456.52,466.63,456.52,466.32,1991390
2020-07-16 00:00:00,PG,463.61,463.61,455.08,457.12,2750870
2020-07-17 00:00:00,PG,457.64,477.75,457.64,468.69,2639931
2020-07-20 00:00:00,PG,468.97,468.97,439.4,442.54,12741253
2020-07-21 00:00:00,PG,440.16,454.3,440.16,447.45,2632057
2020-07-22 00:00:00,PG,446.02,481.07,446.02,471.03,695859
2020-07-23 00:00:00,PG,470.77,470.77,444.43,453.51,3512503
2020-07-24 00:00:00,PG,450.42,451.94,444.59,448.17,3381050
2020-07-27 00:00:00,PG,442.26,462.17,442.26,458.08,602508
2020-07-28 00:00:00,PG,461.77,461.77,448.87,451.92,1048549
2020-07-29 00:00:00,PG,449.36,449.36,436.7,436.81,3959730
2020-07-30 00:00:00,PG,442.65,449.99,440.79,445.52,1360173
2020-07-31 00:00:00,PG,441.24,451.81,441.24,449.6,1556537
2020-08-03 00:00:00,PG,451.73,451.73,435.14,435.48,7123686
2020-08-04 00:00:00,PG,430.03,472.13,430.03,470.27,4635121
2020-08-05 00:00:00,PG,468.17,468.17,444.96,445.09,17448413
2020-08-06 00:00:00,PG,440.93,447.67,440.34,443.92,11839320
2020-08-07 00:00:00,PG,440.81,454.51,437.43,442.64,5512280
2020-08-10 00:00:00,PG,441.13,457.67,441.13,455.32,1259584
2020-08-11 00:00:00,PG,452.44,452.44,438.38,444.36,7656554
2020-08-12 00:00:00,PG,444.76,444.76,433.49,434.68,2037409
2020-08-13 00:00:00,PG,434.48,434.48,424.8,431.28,1161998
2020-08-14 00:00:00,PG,430.84,448.7,423.6,434.04,2581274
2020-08-17 00:00:00,PG,430.96,447.47,430.96,437.16,6355343
2020-08-18 00:00:00,PG,436.82,441.08,436.82,440.88,979958
2020-08-19 00:00:00,PG,442.09,451.64,441.11,445.05,18630716
2020-08-20 00:00:00,PG,447.68,454.5,440.0,446.98,22725445
2020-08-21 00:00:00,PG,452.65,452.65,441.2,445.77,4497374
2020-08-24 00:00:00,PG,449.58,449.58,438.32,443.93,2408592
2020-08-25 00:00:00,PG,443.07,457.43,443.07,457.41,5855489
2020-08-26 00:00:00,PG,457.63,463.06,457.63,461.69,2723538
2020-08-27 00:00:00,PG,464.05,464.05,444.59,449.42,3482891
2020-08-28 00:00:00,PG,449.19,449.19,440.65,443.47,2053950
2020-08-31 00:00:00,PG,442.08,442.08,420.65,421.93,3530273
2020-09-01 00:00:00,PG,421.19,438.9,421.19,435.35,7033395
2020-09-02 00:00:00,PG,438.72,438.72,434.24,434.31,371783
2020-09-03 00:00:00,PG,434.43,434.43,430.2,432.3,1588428
2020-09-04 00:00:00,PG,432.26,457.93,432.26,453.73,42870013
2020-09-07 00:00:00,PG,454.38,454.38,443.67,445.63,1056640
2020-09-08 00:00:00,PG,444.67,466.93,444.67,462.69,3032466
2020-09-09 00:00:00,PG,467.68,467.68,458.86,458.86,9375880
2020-09-10 00:00:00,PG,459.94,467.83,441.16,453.14,5228627
2020-09-11 00:00:00,PG,452.34,452.34,441.15,442.42,9781514
2020-09-14 00:00:00,PG,440.75,440.75,425.93,429.87,486980
2020-09-15 00:00:00,PG,429.19,445.95,429.19,443.51,3801683
2020-09-16 00:00:00,PG,441.59,444.77,432.64,438.73,1177058
2020-09-17 00:00:00,PG,437.08,437.08,420.05,421.61,1915799
2020-09-18 00:00:00,PG,423.18,443.29,423.18,436.35,3343012
2020-09-21 00:00:00,PG,435.78,455.28,435.78,452.89,10757835
2020-09-22 00:00:00,PG,451.09,451.82,447.36,449.17,1227465
2020-09-23 00:00:00,PG,451.14,464.13,451.14,463.47,5417457
2020-09-24 00:00:00,PG,461.21,461.21,437.73,442.09,1196562
2020-09-25 00:00:00,PG,440.59,448.31,440.59,446.59,12500281
2020-09-28 00:00:00,PG,445.66,445.66,437.82,437.93,2881895
2020-09-29 00:00:00,PG,442.01,442.01,429.24,429.51,9673053
2020-09-30 00:00:00,PG,431.13,444.08,431.13,440.33,607115
2020-10-01 00:00:00,PG,442.03,442.03,424.87,430.73,11970853
2020-10-02 00:00:00,PG,425.42,436.32,417.34,426.23,3753361
2020-10-05 00:00:00,PG,423.85,450.24,423.85,446.93,1813030
2020-10-06 00:00:00,PG,447.61,447.61,421.56,424.55,3889329
2020-10-07 00:00:00,PG,422.28,423.66,413.36,419.0,12354566
2020-10-08 00:00:00,PG,420.26,429.41,420.26,428.73,12829996
2020-10-09 00:00:00,PG,430.16,430.16,426.89,426.93,1256655
2020-10-12 00:00:00,PG,425.07,440.94,425.07,436.88,4035666
2020-10-13 00:00:00,PG,435.41,448.46,435.41,443.36,1634126
2020-10-14 00:00:00,PG,438.58,456.33,438.58,455.81,1945689
2020-10-15 00:00:00,PG,453.8,453.8,436.08,438.08,9815955
2020-10-16 00:00:00,PG,439.6,445.19,437.69,438.68,1991503
2020-10-19 00:00:00,PG,437.22,437.22,432.34,432.38,4835008
2020-10-20 00:00:00,PG,428.66,441.3,415.03,427.2,1891588
2020-10-21 00:00:00,PG,426.5,433.71,423.84,431.73,4158188
2020-10-22 00:00:00,PG,430.36,430.36,423.34,424.24,2397983
2020-10-23 00:00:00,PG,429.21,429.21,421.03,421.56,4284949
2020-10-26 00:00:00,PG,418.71,419.81,417.45,417.66,5518444
2020-10-27 00:00:00,PG,416.61,420.89,415.12,420.45,1542198
2020-10-28 00:00:00,PG,422.21,458.86,422.21,451.51,9788502
2020-10-29 00:00:00,PG,450.52,455.01,445.91,450.29,689903
2020-10-30 00:00:00,PG,452.55,458.77,452.1,454.95,1549981
2020-11-02 00:00:00,PG,457.9,459.05,448.92,454.78,22379627
2020-11-03 00:00:00,PG,454.34,454.34,434.42,436.55,2540469
2020-11-04 00:00:00,PG,436.92,436.92,420.18,421.63,492811
2020-11-05 00:00:00,PG,422.4,425.55,417.71,423.85,3448081
2020-11-06 00:00:00,PG,421.1,428.97,419.85,424.63,531580
2020-11-09 00:00:00,PG,424.14,424.14,419.39,421.72,1252836
2020-11-10 00:00:00,PG,422.39,432.84,422.39,424.49,3192586
2020-11-11 00:00:00,PG,422.91,443.18,422.91,438.87,2609582
2020-11-12 00:00:00,PG,439.7,439.7,418.01,418.76,8562043
2020-11-13 00:00:00,PG,420.18,439.91,420.18,436.74,4313034
2020-11-16 00:00:00,PG,437.28,445.19,434.48,441.03,8543912
2020-11-17 00:00:00,PG,443.28,443.28,426.44,428.96,2233394
2020-11-18 00:00:00,PG,427.81,433.7,427.81,430.68,6948841
2020-11-19 00:00:00,PG,433.9,434.59,430.87,433.52,2532342
2020-11-20 00:00:00,PG,434.71,434.71,418.36,426.45,2844280
2020-11-23 00:00:00,PG,425.88,425.88,417.82,420.5,1462280
2020-11-24 00:00:00,PG,420.29,420.29,418.96,419.41,2860161
2020-11-25 00:00:00,PG,417.35,436.17,417.35,435.52,8903498
2020-11-26 00:00:00,PG,433.46,439.75,433.46,438.7,2735345
2020-11-27 00:00:00,PG,434.2,444.35,434.2,439.55,1877191
2020-11-30 00:00:00,PG,442.11,443.02,429.72,436.25,6169325
2020-12-01 00:00:00,PG,440.66,445.73,440.66,445.49,885862
2020-12-02 00:00:00,PG,446.18,451.11,446.18,448.39,8690552
2020-12-03 00:00:00,PG,451.2,451.2,431.74,434.8,9450019
2020-12-04 00:00:00,PG,432.1,438.75,428.06,431.09,16304960
2020-12-07 00:00:00,PG,429.06,429.06,425.36,425.89,1463298
2020-12-08 00:00:00,PG,428.78,428.78,417.02,418.01,2911451
2020-12-09 00:00:00,PG,416.45,438.06,416.45,437.08,7245557
2020-12-10 00:00:00,PG,443.08,447.48,443.08,446.1,2723909
2020-12-11 00:00:00,PG,441.38,444.71,424.94,438.03,14022065
2020-12-14 00:00:00,PG,435.97,438.28,434.67,436.26,16827597
2020-12-15 00:00:00,PG,438.51,438.51,420.8,421.9,737666
2020-12-16 00:00:00,PG,424.59,438.74,424.59,428.12,15558773
2020-12-17 00:00:00,PG,427.23,436.71,423.76,426.56,3414416
2020-12-18 00:00:00,PG,427.66,427.66,409.1,414.37,57808549
2020-12-21 00:00:00,PG,414.56,424.41,414.56,424.15,6181434
2020-12-22 00:00:00,PG,424.68,428.09,424.68,426.97,1764656
2020-12-23 00:00:00,PG,431.19,440.56,426.99,433.32,1513545
2020-12-24 00:00:00,PG,432.14,439.21,432.14,436.77,6991984
2020-12-25 00:00:00,PG,436.65,438.03,434.5,436.46,4498510
2020-12-28 00:00:00,PG,440.89,449.1,405.51,428.97,3714242
2020-12-29 00:00:00,PG,429.41,429.41,421.85,421.96,36530564
2020-12-30 00:00:00,PG,422.46,422.46,403.0,413.62,13831795
2020-12-31 00:00:00,PG,411.03,414.62,411.03,412.7,6649048
2021-01-01 00:00:00,PG,407.81,422.38,407.81,421.25,44101663
2021-01-04 00:00:00,PG,417.69,431.36,417.69,430.05,11263947
2021-01-05 00:00:00,PG,429.01,429.68,429.01,429.4,2497678
2021-01-06 00:00:00,PG,429.19,440.93,429.19,438.11,6484784
2021-01-07 00:00:00,PG,438.26,438.26,423.52,426.85,2882732
2021-01-08 00:00:00,PG,429.28,429.28,421.51,424.39,9389635
2021-01-11 00:00:00,PG,427.01,455.0,427.01,451.25,5056578
2021-01-12 00:00:00,PG,454.56,454.56,441.44,443.28,1746846
2021-01-13 00:00:00,PG,439.97,451.54,439.97,448.36,4099213
2021-01-14 00:00:00,PG,452.53,452.53,427.67,431.45,2287226
2021-01-15 00:00:00,PG,433.9,449.89,433.9,442.26,963209
2021-01-18 00:00:00,PG,444.81,444.81,433.58,438.48,530402
2021-01-19 00:00:00,PG,431.6,436.39,425.18,428.59,1580495
2021-01-20 00:00:00,PG,428.13,431.28,426.71,428.78,1907869
2021-01-21 00:00:00,PG,426.15,453.05,426.15,446.35,19898609
2021-01-22 00:00:00,PG,446.89,457.57,437.43,443.57,2902349
2021-01-25 00:00:00,PG,443.25,443.25,434.05,434.91,3831307
2021-01-26 00:00:00,PG,434.02,436.58,419.56,428.48,1415330
2021-01-27 00:00:00,PG,431.01,433.84,431.01,431.78,6097510
2021-01-28 00:00:00,PG,432.27,432.27,426.69,428.24,4568195
2021-01-29 00:00:00,PG,427.18,442.74,427.18,441.53,3460964
2021-02-01 00:00:00,PG,443.06,448.11,431.3,439.45,1056254
2021-02-02 00:00:00,PG,434.65,444.27,434.65,443.68,6699280
2021-02-03 00:00:00,PG,441.95,443.59,440.4,441.31,1465990
2021-02-04 00:00:00,PG,446.27,446.34,421.09,438.23,2501043
2021-02-05 00:00:00,PG,434.21,439.24,434.21,435.74,2102695
2021-02-08 00:00:00,PG,435.62,435.62,431.32,432.19,16747989
2021-02-09 00:00:00,PG,430.58,430.58,424.16,426.44,3834424
2021-02-10 00:00:00,PG,426.22,433.39,419.26,426.53,25047434
2021-02-11 00:00:00,PG,429.53,435.4,429.28,433.28,5830374
2021-02-12 00:00:00,PG,432.23,432.23,425.13,425.82,1066918
2021-02-15 00:00:00,PG,421.34,421.34,403.77,404.41,7328529
2021-02-16 00:00:00,PG,397.33,424.07,397.33,420.09,805480
2021-02-17 00:00:00,PG,420.12,421.73,420.12,421.72,1238801
2021-02-18 00:00:00,PG,420.15,435.77,420.15,435.2,1117394
2021-02-19 00:00:00,PG,435.7,450.3,435.7,449.85,25439103
2021-02-22 00:00:00,PG,450.21,450.21,436.94,437.59,60312649
2021-02-23 00:00:00,PG,438.22,438.22,428.34,430.76,4816968
2021-02-24 00:00:00,PG,430.54,445.31,424.66,435.58,909934
2021-02-25 00:00:00,PG,435.31,447.03,435.31,446.72,3506156
2021-02-26 00:00:00,PG,445.99,451.47,436.31,445.96,11067762
2021-03-01 00:00:00,PG,447.88,452.68,444.53,445.02,2654204
2021-03-02 00:00:00,PG,446.77,452.17,446.77,450.72,1101007
2021-03-03 00:00:00,PG,447.69,447.69,424.59,425.43,2272775
2021-03-04 00:00:00,PG,421.75,430.21,421.75,429.86,866750
2021-03-05 00:00:00,PG,432.06,432.06,416.73,418.38,1227525
2021-03-08 00:00:00,PG,417.06,417.06,400.96,415.03,11176252
2021-03-09 00:00:00,PG,417.08,428.45,417.08,423.52,2497022
2021-03-10 00:00:00,PG,425.6,440.84,425.6,435.55,4947441
2021-03-11 00:00:00,PG,435.58,435.93,422.04,433.25,5747723
2021-03-12 00:00:00,PG,432.33,436.04,429.59,433.2,2484523
2021-03-15 00:00:00,PG,431.2,431.2,424.39,426.68,5597421
2021-03-16 00:00:00,PG,431.94,446.97,431.94,441.3,1045328
2021-03-17 00:00:00,PG,446.42,446.52,426.25,435.84,6160829
2021-03-18 00:00:00,PG,432.45,439.85,432.45,435.03,4540643
2021-03-19 00:00:00,PG,433.8,439.16,433.8,438.31,13364126
2021-03-22 00:00:00,PG,438.41,449.19,438.41,448.42,3091908
2021-03-23 00:00:00,PG,446.86,446.86,413.88,422.23,45305394
2021-03-24 00:00:00,PG,419.21,426.01,419.21,425.59,468585
2021-03-25 00:00:00,PG,422.7,422.7,415.81,416.2,5876891
2021-03-26 00:00:00,PG,413.92,416.42,413.92,415.1,11024003
2021-03-29 00:00:00,PG,416.17,432.36,416.17,431.74,3637371
2021-03-30 00:00:00,PG,433.63,442.78,433.63,440.1,2751724
2021-03-31 00:00:00,PG,442.64,450.05,442.64,448.73,30482104
2021-04-01 00:00:00,PG,450.65,463.44,450.65,463.05,4396773
2021-04-02 00:00:00,PG,464.05,464.05,442.12,444.23,17919998
2021-04-05 00:00:00,PG,441.5,446.64,435.34,446.53,2013708
2021-04-06 00:00:00,PG,444.48,452.12,444.48,451.02,2478256
2021-04-07 00:00:00,PG,449.55,454.9,449.55,454.85,18077972
2021-04-08 00:00:00,PG,454.94,454.94,438.53,441.27,2097249
2021-04-09 00:00:00,PG,445.02,445.02,440.35,442.39,1258468
2021-04-12 00:00:00,PG,443.89,448.98,433.49,441.33,593187
2021-04-13 00:00:00,PG,445.3,445.3,432.49,433.81,3200833
2021-04-14 00:00:00,PG,435.53,438.97,435.53,438.63,1445585
2021-04-15 00:00:00,PG,437.0,443.27,434.17,434.66,4691213
2021-04-16 00:00:00,PG,434.92,455.39,434.92,447.3,3597293
2021-04-19 00:00:00,PG,449.13,454.6,449.13,453.04,1765549
2021-04-20 00:00:00,PG,456.63,456.63,446.55,451.76,1467051
2021-04-21 00:00:00,PG,451.03,468.76,451.03,467.94,3855580
2021-04-22 00:00:00,PG,470.83,470.83,453.28,453.36,6802085
2021-04-23 00:00:00,PG,453.28,456.34,452.93,454.63,3836699
2021-04-26 00:00:00,PG,454.17,454.17,445.97,447.45,9467404
2021-04-27 00:00:00,PG,446.65,452.62,446.65,449.27,3050671
2021-04-28 00:00:00,PG,442.48,447.47,438.21,442.99,13044353
2021-04-29 00:00:00,PG,441.05,441.05,431.41,435.71,29389012
2021-04-30 00:00:00,PG,435.13,435.13,418.27,418.41,2324530
2021-05-03 00:00:00,PG,415.55,423.64,414.53,418.74,155903
2021-05-04 00:00:00,PG,422.76,423.43,415.2,418.23,3888650
2021-05-05 00:00:00,PG,412.87,431.86,412.87,427.53,2177713
2021-05-06 00:00:00,PG,425.8,448.13,425.8,448.12,8236174
2021-05-07 00:00:00,PG,450.5,467.28,450.5,464.52,836515
2021-05-10 00:00:00,PG,463.52,463.52,452.86,453.24,31416112
2021-05-11 00:00:00,PG,451.55,477.69,434.11,447.71,787975
2021-05-12 00:00:00,PG,448.69,457.93,448.69,456.64,7919369
2021-05-13 00:00:00,PG,453.15,457.46,437.34,444.45,963889
2021-05-14 00:00:00,PG,444.5,444.5,433.15,434.81,1121799
2021-05-17 00:00:00,PG,435.98,437.35,433.11,434.31,2007300
2021-05-18 00:00:00,PG,436.57,441.04,436.57,439.86,2471022
2021-05-19 00:00:00,PG,437.47,437.47,430.84,432.72,4011567
2021-05-20 00:00:00,PG,434.38,436.17,409.53,423.8,10249846
2021-05-21 00:00:00,PG,422.78,437.09,422.78,431.95,10573768
2021-05-24 00:00:00,PG,427.83,440.26,427.83,437.6,2283257
2021-05-25 00:00:00,PG,437.91,448.99,437.91,446.78,1886707
2021-05-26 00:00:00,PG,446.43,446.43,423.53,425.25,4646478
2021-05-27 00:00:00,PG,429.08,443.74,429.08,442.94,5241831
2021-05-28 00:00:00,PG,443.24,443.24,433.83,437.45,10952600
2021-05-31 00:00:00,PG,438.38,446.33,438.38,446.31,822436
2021-06-01 00:00:00,PG,446.25,446.25,424.13,426.36,3026257
2021-06-02 00:00:00,PG,429.62,433.91,427.32,428.34,1206249
2021-06-03 00:00:00,PG,428.83,438.51,425.67,433.06,2025398
2021-06-04 00:00:00,PG,436.61,461.7,436.61,460.63,13240078
2021-06-07 00:00:00,PG,458.7,458.7,454.89,456.13,4038469
2021-06-08 00:00:00,PG,457.34,457.34,436.92,440.16,2166353
2021-06-09 00:00:00,PG,440.51,440.51,413.44,427.57,505996
2021-06-10 00:00:00,PG,430.44,445.77,430.16,439.88,10740825
2021-06-11 00:00:00,PG,436.0,436.0,427.99,430.98,521602
2021-06-14 00:00:00,PG,433.12,433.12,419.19,421.64,1523758
2021-06-15 00:00:00,PG,413.88,423.87,413.88,419.99,5078609
2021-06-16 00:00:00,PG,420.89,434.67,420.89,428.16,10235387
2021-06-17 00:00:00,PG,425.59,439.16,425.59,435.86,3365943
2021-06-18 00:00:00,PG,431.53,449.35,431.53,445.22,8608268
2021-06-21 00:00:00,PG,445.74,450.63,430.77,439.69,4413737
2021-06-22 00:00:00,PG,442.78,449.45,440.46,444.16,4597558
2021-06-23 00:00:00,PG,447.8,447.8,428.03,428.94,3358881
2021-06-24 00:00:00,PG,426.37,443.51,425.95,437.14,690081
2021-06-25 00:00:00,PG,440.28,440.28,420.96,431.49,1673023
2021-06-28 00:00:00,PG,432.88,432.88,426.15,428.23,10143699
2021-06-29 00:00:00,PG,425.21,437.64,425.21,437.48,18415673
2021-06-30 00:00:00,PG,441.92,441.92,422.63,432.09,5523317
2021-07-01 00:00:00,PG,431.41,431.41,428.8,428.86,753072
2021-07-02 00:00:00,PG,427.02,431.52,424.93,429.43,4081533
2021-07-05 00:00:00,PG,429.49,438.28,429.49,435.52,1595966
2021-07-06 00:00:00,PG,436.81,445.62,436.81,443.89,7875460
2021-07-07 00:00:00,PG,445.18,445.18,424.14,424.36,77340317
2021-07-08 00:00:00,PG,427.27,438.52,427.27,437.53,1656497
2021-07-09 00:00:00,PG,434.86,434.86,429.99,431.8,12231935
2021-07-12 00:00:00,PG,435.34,445.84,416.04,426.66,2210367
2021-07-13 00:00:00,PG,433.47,450.21,433.47,446.07,17613985
2021-07-14 00:00:00,PG,445.73,445.73,438.16,439.85,131238
2021-07-15 00:00:00,PG,440.13,448.03,429.35,438.5,3760922
2021-07-16 00:00:00,PG,435.51,435.51,425.09,425.56,6506226
2021-07-19 00:00:00,PG,423.54,447.27,423.54,436.47,9029771
2021-07-20 00:00:00,PG,443.65,443.65,426.78,432.41,3177098
2021-07-21 00:00:00,PG,429.91,436.67,429.91,434.3,8970993
2021-07-22 00:00:00,PG,436.78,457.42,436.78,454.44,36197070
2021-07-23 00:00:00,PG,458.25,458.25,409.95,411.13,15815107
2021-07-26 00:00:00,PG,406.39,415.3,394.49,413.3,2380126
2021-07-27 00:00:00,PG,411.66,430.58,411.66,427.08,731688
2021-07-28 00:00:00,PG,426.19,439.41,424.07,432.37,6315261
2021-07-29 00:00:00,PG,432.86,432.86,423.13,426.69,1330996
2021-07-30 00:00:00,PG,428.34,432.51,428.34,431.63,14804615
2021-08-02 00:00:00,PG,423.53,440.16,418.68,428.76,882331
2021-08-03 00:00:00,PG,428.58,447.64,428.02,438.15,6210119
2021-08-04 00:00:00,PG,440.88,445.77,440.88,444.91,2219835
2021-08-05 00:00:00,PG,449.63,460.51,449.63,460.28,3143282
2021-08-06 00:00:00,PG,458.28,461.93,435.71,449.26,515253
2021-08-09 00:00:00,PG,447.99,447.99,434.86,435.76,9972537
